宜昌,当阳,雄风住宅小区,2201,-39.553%,长坂路 当阳城区,关陵路四巷132号,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,2,//yichang.ganji.com/xiaoqu/xiongfengzhuzhaixiaoquI1WA/
宜昌,当阳,北门公寓,4515,6.872%,当阳 长坂路,广家洲路123号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,15,0,//yichang.ganji.com/xiaoqu/beimengongyuwG8T/
宜昌,当阳,临沮苑小区,4945,2.815%,长坂路 当阳城区,广家洲路119号,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,1,//yichang.ganji.com/xiaoqu/linjuyuanxiaoqu65X6/
宜昌,当阳,盛泰玫瑰园,5795,3.619%,当阳 长坂路,锦屏大道100号,高层,0.00元/平米/月,商品房住宅,2.42,暂无数据,30%,2016年,暂无数据,当阳市鼎泰房地产开发有限公司,暂无数据,166,1,//yichang.ganji.com/xiaoqu/shengtaimeiguiyuan/
宜昌,当阳,锦屏佳苑,3417,-0.766%,当阳 长坂路,车站路,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,123,0,//yichang.ganji.com/xiaoqu/jinpingjiayuan6e81/
宜昌,当阳,金色阳光,5159,-3.963%,当阳 长坂路,环城南路,多层,0.50元/平米/月,商品房住宅,1.40,暂无数据,暂无数据,2011年,暂无数据,金色阳光居民委员会,当阳市阳光物业管理有限公司,188,5,//yichang.ganji.com/xiaoqu/jinseyangguang3u0E/
宜昌,当阳,锦屏新苑,3560,-15.304%,当阳 长坂路,坝陵街道,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,30,0,//yichang.ganji.com/xiaoqu/jinpingxinyuanW4X4/
宜昌,当阳,邮政宿舍小区（当阳）,3233,-19.175%,当阳 长坂路,环城东路48号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,9,0,//yichang.ganji.com/xiaoqu/youzhengsushexiaoqudangyang/
宜昌,当阳,锦绣江南(当阳),4562,-2.823%,当阳 长坂路,广家洲路171号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,233,9,//yichang.ganji.com/xiaoqu/jinxiujiangnan3lUb/
宜昌,当阳,安顺小区,4102,0.0%,当阳 长坂路,玉阳路164号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,9,0,//yichang.ganji.com/xiaoqu/anshunxiaoquvJ47/
宜昌,当阳,西门市场,0,0.0%,当阳 长坂路,玉阳路,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,0,//yichang.ganji.com/xiaoqu/ximenshichangtNF6/
宜昌,当阳,东群路7附1号小区,4539,4.645%,当阳 长坂路,东群路7附1号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,40,0,//yichang.ganji.com/xiaoqu/dongqunlu7fu1haoxiaoqu/
宜昌,当阳,东正街51号小区,4242,-13.211%,长坂路 当阳城区,东正街51-37号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,0,2,//yichang.ganji.com/xiaoqu/dongzhengjie51haoxiaoqu4K92/
宜昌,当阳,当阳万象城,4332,0.206%,当阳 长坂路,玉阳街道,高层,1.50元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,18,2,//yichang.ganji.com/xiaoqu/dangyangwanxiangcheng/
宜昌,当阳,东群小区,4678,23.8%,长坂路 当阳城区,环东路95号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/dongqunxiaoque3DB/
宜昌,当阳,广家洲路1号小区,4926,-0.601%,当阳 长坂路,广家洲路1号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,63,2,//yichang.ganji.com/xiaoqu/guangjiazhoulu1haoxiaoqu/
宜昌,当阳,和顺家园,3720,-2.835%,当阳 长坂路,雄风路,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,当阳市绿苑物业管理有限公司,1,0,//yichang.ganji.com/xiaoqu/heshunjiayuan8C65/
宜昌,当阳,建安小区,3988,4.247%,当阳 长坂路,东正街51号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,无,暂无数据,30,1,//yichang.ganji.com/xiaoqu/jiananxiaoqum7Ba/
宜昌,当阳,锦屏花园,3950,-4.818%,长坂路 当阳城区,车站路3号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1998年,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/jinpinghuayuan25eH/
宜昌,当阳,当阳一中教工小区,4240,-1.106%,当阳 长坂路,长坂路三巷特130号,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,当阳市教安物业管理有限公司,12,0,//yichang.ganji.com/xiaoqu/dangyangyizhongjiaogongxiaoqu/
宜昌,当阳,西门市场,0,0.0%,长坂路 当阳城区,玉阳路,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/ximenshichang/
宜昌,当阳,临沮苑小区,4945,2.815%,当阳 长坂路,广家洲路119号,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,60,0,//yichang.ganji.com/xiaoqu/linjuyuanxiaoqu6pR9/
宜昌,当阳,东方国际花园,5848,-2.117%,当阳 长坂路,友谊路39号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,当阳市东方置业有限公司,当阳市顺泰物业管理有限公司,253,2,//yichang.ganji.com/xiaoqu/dongfangguojihuayuan/
宜昌,当阳,玉墅林风,4890,3%,当阳 长坂路,端直街特1号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2008年,暂无数据,无,当阳市宝华物业服务有限责任公司,114,0,//yichang.ganji.com/xiaoqu/yushulinfeng98B0/
宜昌,当阳,当阳光彩城,4583,0.0%,长坂路 当阳城区,玉阳街道,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,0,//yichang.ganji.com/xiaoqu/dangyangguangcaicheng7t6T/
宜昌,当阳,中央锦城,6631,-2.386%,长坂路 当阳城区,南正街,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,5,//yichang.ganji.com/xiaoqu/zhongyangjinchengXjmY/
宜昌,当阳,毛巾厂宿舍,3808,6.674%,当阳 长坂路,太子桥街12号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,49,1,//yichang.ganji.com/xiaoqu/maojinchangsusheP412/
宜昌,当阳,南正街18-12号小区,4665,4.764%,长坂路 当阳城区,南正街18-12号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,9,4,//yichang.ganji.com/xiaoqu/nanzhengjie1812haoxiaoquIo07/
宜昌,当阳,当阳长坂坡医院宿舍,4467,2.295%,当阳 长坂路,长坂路88号,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,69,0,//yichang.ganji.com/xiaoqu/dangyangzhangbanpoyiyuansushe/
宜昌,当阳,城建局小区,4134,0.206%,当阳 长坂路,友谊路,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,149,1,//yichang.ganji.com/xiaoqu/chengjianjuxiaoqu/
宜昌,当阳,临沮豪庭,0,0.0%,当阳 长坂路,广洲路,小高层|高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,14,0,//yichang.ganji.com/xiaoqu/linjuhaoting5957/
宜昌,当阳,盛和广场,5193,8.514%,长坂路 当阳城区,环城西路66号,多层|小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,当阳市苏阳物业管理有限公司,1,3,//yichang.ganji.com/xiaoqu/shengheguangchangM34W/
宜昌,当阳,商业步行街,0,0.0%,当阳 长坂路,长坂路,多层|小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,27,0,//yichang.ganji.com/xiaoqu/shangyebuxingjie5T5N/
宜昌,当阳,左岸春天,5233,16.031%,当阳 长坂路,广家洲路173号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,宜昌市恒基物业有限公司,50,0,//yichang.ganji.com/xiaoqu/zuoanchuntian751T/
宜昌,当阳,艾家巷住宅区,3920,12.017%,当阳 长坂路,长坂坡228号,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,艾家巷住宅区居民委员会,艾家巷住宅区业主委员会,4,0,//yichang.ganji.com/xiaoqu/aijiaxiangzhuzhaiqu/
宜昌,当阳,南正街85号小区,0,0.0%,当阳 长坂路,南正街85号,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,50,0,//yichang.ganji.com/xiaoqu/nanzhengjie85haoxiaoquY476/
宜昌,当阳,向阳新村小区,3805,5.121%,长坂路 当阳城区,长坂路79号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,2,//yichang.ganji.com/xiaoqu/xiangyangxincunxiaoquasQ8/
宜昌,当阳,物资局小区,0,0.0%,当阳 长坂路,长坂路,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,1,//yichang.ganji.com/xiaoqu/wuzijuxiaoqu1v9c/
宜昌,当阳,坝陵疾控中心家属院,3595,-8.978%,当阳 长坂路,锦屏大道41号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,35,1,//yichang.ganji.com/xiaoqu/balingjikongzhongxinjiashuyuan/
宜昌,当阳,蓬莱城市花园,4717,2.571%,当阳 长坂路,子龙路55号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,31,0,//yichang.ganji.com/xiaoqu/penglaichengshihuayuan/
宜昌,当阳,奥林雅苑小区,5422,-1.829%,长坂路 当阳城区,环城南路,多层|高层,1.20元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,0,//yichang.ganji.com/xiaoqu/aolinyayuanxiaoqu058R/
宜昌,当阳,玉阳路67号小区,4251,3.895%,长坂路 当阳城区,玉阳路67号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,0,//yichang.ganji.com/xiaoqu/yuyanglu67haoxiaoqu772O/
宜昌,当阳,太子桥2-1-15号小区,4023,1.302%,长坂路 当阳城区,太子桥2-1-15号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,12,0,//yichang.ganji.com/xiaoqu/taiziqiao2115haoxiaoquD596/
宜昌,当阳,盛泰华庭小区,6381,-0.268%,长坂路 当阳城区,玉阳路85号,多层|小高层|高层,0.00元/平米/月,商品房住宅,1.60,暂无数据,暂无数据,2011年,暂无数据,湖北当阳市盛泰置业有限公司,当阳恒基物业管理有限公司,13,2,//yichang.ganji.com/xiaoqu/shengtaihuatingxiaoqugX01/
宜昌,当阳,东方国际花园,5848,-2.117%,长坂路 当阳城区,友谊路39号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,当阳市东方置业有限公司,当阳市顺泰物业管理有限公司,4,0,//yichang.ganji.com/xiaoqu/dongfangguojihuayuan39H4/
宜昌,当阳,东正街51号小区,4242,-13.211%,当阳 长坂路,东正街51-37号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,12,0,//yichang.ganji.com/xiaoqu/dongzhengjie51haoxiaoqu/
宜昌,当阳,子龙路23-1号小区,4787,-0.192%,长坂路 当阳城区,子龙路23-1号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,1,//yichang.ganji.com/xiaoqu/zilonglu231haoxiaoqu18j9/
宜昌,当阳,柳中苑,4274,-1.662%,当阳 长坂路,西正街296号,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2008年,暂无数据,暂无数据,暂无数据,20,1,//yichang.ganji.com/xiaoqu/liuzhongyuan/
宜昌,当阳,油脂化工厂宿舍,3822,-2.709%,当阳 长坂路,玉阳路88号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,8,1,//yichang.ganji.com/xiaoqu/youzhihuagongchangsushexUJI/
宜昌,当阳,当阳市实验小学长坂路校区家属区,0,0.0%,当阳 长坂路,长坂路,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,0,//yichang.ganji.com/xiaoqu/dangyangshishiyanxiaoxuezhangbanluxiaoqujiashuqu1g15/
宜昌,当阳,长坂路112号小区,4206,-3.244%,长坂路 当阳城区,长坂路112号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1998年,暂无数据,暂无数据,暂无数据,9,0,//yichang.ganji.com/xiaoqu/zhangbanlu112haoxiaoquyIVC/
宜昌,当阳,长坂路2号小区,4338,-5.8%,当阳 长坂路,长坂路2号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,85,4,//yichang.ganji.com/xiaoqu/zhangbanlu2haoxiaoqu/
宜昌,当阳,香榭水岸金外滩,5503,19.869%,当阳 长坂路,子龙路59号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,33,1,//yichang.ganji.com/xiaoqu/xiangxieshuianjinwaitan/
宜昌,当阳,天泽,5307,-4.446%,当阳 长坂路,花园街26号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,7,0,//yichang.ganji.com/xiaoqu/tianze/
宜昌,当阳,子龙路23-1号小区,4787,-0.192%,当阳 长坂路,子龙路23-1号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,313,3,//yichang.ganji.com/xiaoqu/zilonglu231haoxiaoqu/
宜昌,当阳,临沮苑小区,4742,-3.43%,当阳 长坂路,广家洲路,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,12,0,//yichang.ganji.com/xiaoqu/linjuyuanxiaoqu/
宜昌,当阳,金叶小区,4544,21.046%,长坂路 当阳城区,长坂路171弄,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,无,2,0,//yichang.ganji.com/xiaoqu/jinyexiaoquBuGn/
宜昌,当阳,在水一方,4251,25.638%,当阳 长坂路,环城南路,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,9,3,//yichang.ganji.com/xiaoqu/zaishuiyifang0lq1/
宜昌,当阳,龙城帝景,5916,5.724%,当阳 长坂路,熊家山路,小高层,1.20元/平米/月,商品房住宅,1.99,暂无数据,暂无数据,2009年,配有地上停车位,当阳市宏锦置业有限公司,当阳市宏升物业管理有限公司,147,0,//yichang.ganji.com/xiaoqu/longchengdijingSQjF/
宜昌,当阳,锦屏佳苑,3417,-0.766%,长坂路 当阳城区,车站路,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,1,//yichang.ganji.com/xiaoqu/jinpingjiayuanE4CY/
宜昌,当阳,广家洲路171号小区,4655,2.286%,当阳 长坂路,广家洲路171号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,89,0,//yichang.ganji.com/xiaoqu/guangjiazhoulu171haoxiaoqu/
宜昌,当阳,当阳二高宿舍楼,3298,-13.005%,当阳 长坂路,南正街,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,33,0,//yichang.ganji.com/xiaoqu/dangyangergaosushelou/
宜昌,当阳,城中雅苑,4977,2.799%,当阳 长坂路,长坂路133号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,26,0,//yichang.ganji.com/xiaoqu/chengzhongyayuanNd2I/
宜昌,当阳,香榭水岸金外滩,5503,19.869%,长坂路 当阳城区,子龙路59号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,0,1,//yichang.ganji.com/xiaoqu/xiangxieshuianjinwaitanMEkK/
宜昌,当阳,当阳市一中教职工住宅小区,3920,-3.12%,长坂路 当阳城区,长坂路三巷,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,1,//yichang.ganji.com/xiaoqu/dangyangshiyizhongjiaozhigongzhuzhaixiaoquVGd0/
宜昌,当阳,和悦家园,5894,0.0%,当阳 长坂路,付岗六巷120号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,0,//yichang.ganji.com/xiaoqu/heyuejiayuangVT0/
宜昌,当阳,新民村农民公寓,4291,10.099%,长坂路 当阳城区,友谊路45号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,当阳市昌盛建筑工程有限公司,暂无数据,2,1,//yichang.ganji.com/xiaoqu/xinmincunnongmingongyueu4v/
宜昌,当阳,金月佳苑,3006,-0.744%,其他 当阳其他,马窑路121号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/jinyuejiayuanU86k/
宜昌,当阳,毛巾厂宿舍,3808,6.674%,长坂路 当阳城区,太子桥街12号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/maojinchangsusheB112/
宜昌,当阳,南正街18-12号小区,4665,4.764%,当阳 长坂路,南正街18-12号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,226,9,//yichang.ganji.com/xiaoqu/nanzhengjie1812haoxiaoqu/
宜昌,当阳,当阳市医药大楼,4627,5.06%,当阳 长坂路,长坂路23-4号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,20,1,//yichang.ganji.com/xiaoqu/dangyangshiyiyaodalou/
宜昌,当阳,中央锦城,6631,-2.386%,当阳 长坂路,南正街,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,109,5,//yichang.ganji.com/xiaoqu/zhongyangjinchengT9H5/
宜昌,当阳,怡景嘉园,4553,-0.173%,长坂路 当阳城区,环东路85号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2006年,暂无数据,暂无数据,暂无数据,1,1,//yichang.ganji.com/xiaoqu/yijingjiayuangOF8/
宜昌,当阳,东城明珠,5526,-4.716%,当阳 长坂路,玉阳路127号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,72,0,//yichang.ganji.com/xiaoqu/dongchengmingzhu0N4A/
宜昌,当阳,东群路6-11号小区,4630,0.56%,长坂路 当阳城区,东群路6-11号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,1,//yichang.ganji.com/xiaoqu/dongqunlu611haoxiaoqu9a7i/
宜昌,当阳,金东华府,3006,-0.744%,其他 当阳其他,"建国路,近溶新路",多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/jindonghuafu4b63/
宜昌,当阳,国中安大厦,3175,2.435%,当阳 长坂路,锦屏大道中段57号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,5,0,//yichang.ganji.com/xiaoqu/guozhongandasha/
